0.72022
1.0793
0
0
1.2103
0
0
0
1.4251
0
0
0
0
0
0
1.2607
0
0
1.1561
0
0
0
0
0
0
0
0
0
0
0
0
0
1.3576
0
1.2496
0
0
0
0
0
0
1.3927
0
0
1.2091
0
0
0
0
1.3978
1.2017
1.2779
0
1.2482
0
0
0
1.1645
0
0
1.2574
1.2142
0
0
0
0
0
0
0
1.3683
0
0
1.2173
1.2459
0
1.3555
0
0
0
0
0
0
0
1.2458
0
0
0
1.2587
1.1528
0
0
0
1.3002
1.3712
0
1.3276
0
1.1433
0
0
0
1.2242
0
0
1.3239
0
0
0
1.3144
1.267
0
1.2059
0
1.2557
0.22158
0.04264
0
1.1647
1.321
1.2174
0
0
1.1755
0
0
0
0
0
1.2468
1.2905
0
0
0
0
0
0
0
0
1.438
1.2468
0
1.2557
0
0
0
0
0
0.060363
0
1.2363
0
0
0
0
1.2238
1.2454
1.0859
0
0
0
1.1249
0
0
0
1.1386
0
0
0
0
0
1.2413
0
1.2982
1.2219
0
0
0
0.85339
0
0
0.37067
1.073
0
0.93446
0
0
1.2005
0
0
1.3066
1.2363
0
1.2475
1.2394
1.3133
0.53106
0
0
0
0
0
0
0
0
0
1.2179
0
0
1.248
0
1.2696
0
0
1.2938
1.3552
1.286
0
1.2957
1.4292
0
0
0.9016
0
0
0
0
1.2702
0
0
0
0
1.2708
0
0
1.2917
1.3636
0.60714
1.5301
0
0
0.13345
0
0
1.311
0
1.2564
1.4787
0
0
0
0
0
1.2959
0
0
0
1.3031
1.3037
0
0
0
0
0
1.3072
0
1.1981
1.4899
0
1.3412
0
0
0
0
0
0
0
0
1.2754
0
1.1209
0
0
0
0
0
0
0
0
0
0
1.2056
1.351
0.13265
0
0
0
0
1.0852
0
0.60308
0
1.1981
0
0
0.58201
1.2712
0.87321
0
0
0
1.2004
0
0
0
0
1.2241
0
0
0
0
0
0
0
1.2194
0
0
0
0
0
0
1.1874
1.1933
0
0
0
0
0
1.2191
1.1107
1.2269
0
0
0
1.2046
1.3796
0
0
1.2663
1.3076
0
0
0
0
0
0
0
0
0
0
1.3026
0.002346
0.20669
0
1.1194
1.2904
0
0
0
1.1333
0
1.2099
0
1.3955
0
0
0
0
0
1.2543
0
0
0
0
0
0
0
0
0
0.45802
0
0
0
1.2603
0
0
0
0
0
1.189
1.2396
1.315
1.2858
1.4075
0
0
0
0
0
0
1.0834
0
0
1.1959
0
1.3213
1.1304
1.0435
1.2138
0
1.2405
0
1.3164
0
0
0
0
0
0
1.3225
1.2911
0
0
0
0
1.3462
1.4276
0
0
0
0
1.2431
0
0
0
0
0
1.2776
0
0.47028
0
0
0
1.0958
0
0
0
0
0
0.49351
0
0.98029
0
0
1.2397
0
1.2215
0
0
0
0
0
0
0
1.2652
1.2712
0
0
0
0
0
0
0
0
0
0
0
1.1804
1.2905
0.85888
0
0
0
0
1.3445
1.3313
0
1.2858
0
0
1.2015
1.3251
0
0
1.2427
0
0
0
0
1.2855
1.3429
0.77009
1.3659
0
0
0
0
0
0
0
0
1.205
0
0
0
0
0
0
0
0
0
0
0
1.3047
0
0
1.2195
1.2403
0
1.2918
0
0
0
0
0
1.3426
0
0
0
0
1.3063
0
1.3651
1.42
1.3968
0
1.3194
0
1.4116
0
1.339
1.2681
0
1.2394
1.1945
0
1.2283
1.1898
0
0
0
0
0
1.3018
0
0
0
0
0
0
0
0
1.219
1.3285
0
1.2873
0
0
1.2443
1.3852
0
0
1.3284
0
0
0
0
1.2473
1.2536
0
1.338
0
0
0
0
1.1375
0
0
0
0
1.2538
1.2061
1.2033
1.2168
0
0
0
0
0
0
0
0
1.2155
1.2246
0
0
1.1856
1.214
0
1.2571
1.2249
0
0
0
0
1.1792
0
0
0
0.10286
0
1.2255
1.1818
0
0
1.3435
0
0
0
0
0
0
1.2049
0
1.2001
1.234
1.2926
0
0
0
0
0
0
0
0
1.4055
0
1.369
0
1.1973
0
0
1.325
0
0
1.2693
1.3435
1.2818
0
0
1.2992
1.3986
1.2192
1.2453
0
1.1476
1.2305
1.3225
0
1.1714
0
0
1.3756
0
1.2405
1.2115
1.3307
1.3012
1.3758
0
0
0
0
0
0
0
1.3027
1.3611
0
0
0
1.2715
0
1.2471
1.2405
0
0
0
1.3208
0
1.2515
0
0
0
0
0
0
0
1.2807
0
0.24949
1.1874
0
0
0
0
1.1986
0
0
1.0191
0
0
0
0
0
0
0
0
0
1.2271
0
0
1.3568
0
1.2819
0
0
0
0
1.4143
0
0
1.1638
0
0
1.2234
1.2155
1.2775
0
0
0
0
0
0
0
0
0
1.0032
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2095
1.1507
0
0
0
1.1478
0
0
0.61638
1.2458
1.3141
1.1305
0
1.3508
1.273
0
0
1.3456
0
0
1.2061
1.3368
0
0
1.3232
1.188
0
0
0
1.4036
1.2144
1.2792
0
0
0
0
0
0
0
0
0
1.3664
1.3342
1.3284
0
0
1.3103
1.2085
1.189
0.59926
0
1.2292
0
1.294
1.172
1.2193
0
1.2515
0
0
0
0.59458
0
0
0
0
0
0
1.2556
0
0
0
0
0
0
0
0
0
0
0
1.1769
0.9122
0
0
0
0
1.0614
0
0
0
0
0
0
0
0
1.1154
0
1.2244
1.0815
0
0
1.1614
1.0672
0
0
1.2302
0
0
0
0
0
1.2443
0
0
0
0
1.3402
0.82063
0
0
0
0
1.2007
0.45733
0
1.2348
0
0
0
1.356
0
0
0.45673
1.311
1.2362
0
0
0
0
1.2948
0
0
0.82206
0
0
0
1.3273
0
0
0.37927
0
0
0
0
0
0
0
0
1.3615
1.3361
0
0.52338
1.3168
0
0
0
0
0
0
0
1.2523
0
0
0
0.11035
1.2413
0
1.3554
0
1.3638
1.2564
0
1.3651
0
0
1.401
1.2616
1.3162
0
0
0
0
0
1.3592
0
1.4164
1.2197
1.313
1.3889
0
1.0058
1.1174
0
1.247
1.352
0
0
1.2902
1.2807
0
0
0
0
0
0
1.314
1.0743
1.1929
0
0
1.3621
0
0
0
0
0
0
0
0
1.2937
0
0
0
0
1.0746
0
0
0
1.2376
0
1.249
0
0
0
0
0
1.2301
1.2882
1.2347
0
0
0
0
0
0
0
0
0
0
1.135
0
1.2592
0
0
0
0
0
1.227
1.3981
0
0
0
0
1.2899
1.2814
1.1807
0
1.1743
0
1.1818
0
1.15
0
0
0
1.1735
0
0
0
1.2284
0
0
0
0
0.030875
1.188
1.2641
1.4313
0
0
0
0
1.4181
0
0
0
0
0
1.334
0
1.1149
1.3114
0
0
1.3296
0
0
0
0
1.3883
0
0
1.3032
1.3658
1.2731
0
1.3317
1.2292
0
0
1.2772
0
0
1.3176
0
1.1136
1.2425
0
0
0
0
1.3367
1.1507
0.82749
1.2258
0
0
0
0
0
1.2705
0
0
0
0
1.2858
1.2922
0
1.1658
0.70818
0
1.2583
1.1717
1.2077
1.1036
0
0.96832
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2054
0
0
0
0
0
1.3213
0
0.6592
0
0
1.3028
0
1.3144
1.231
0
1.2991
0
0
1.2948
0
0
0
0
0
1.194
0
0
1.1601
0
1.2113
1.299
0
0
0
0
1.341
0
0
0
1.3556
1.2403
0
0
0
0
0
0
0
0
1.1842
0
0
1.2044
0
0
0
0
0
1.2976
1.315
0
