Volume
6.10004732
5.178481545
4.791752205
5.511151249
5.764657063
4.780070003
5.615145169
5.167265764
5.465562188
5.321098088
4.959120381
4.667934078
5.109237688
4.932184609
5.43233273
5.656963674
5.789310217
5.607776212
5.111192983
5.832151646
5.310748524
5.388542524
5.662861251
5.821121995
6.37920476
4.866142173
5.042686579
6.947926904
4.983095144
5.091940662
6.197118633
5.504697565
5.681410372
4.739952943
5.453554901
5.574220333
5.596318074
5.083937896
5.419266893
5.470824374
5.333009447
5.796510122
6.077704535
5.684678663
5.233650662
5.412534385
5.115139836
4.700277002
5.390141562
5.109991116
4.778195333
4.487046652
5.178961905
4.898109488
5.744310292
5.290948317
4.838591737
4.649420042
4.512466076
4.872598757
5.121835796
4.125287535
5.206486246
4.399926493
5.673581729
5.323551215
5.685417476
5.315736103
5.339672656
5.429468378
5.366464727
5.710771846
5.627139108
5.486519319
5.931702521
5.489872262
6.688316432
4.368819729
5.569540245
5.388915448
4.17517185
5.293449667
5.391747037
5.853374438
5.495637298
4.239919694
4.899338077
4.932881975
5.569362941
4.590919936
4.805762295
5.30227768
4.865934917
4.597683691
5.072175049
4.460048813
4.767031304
4.226354026
4.61282875
5.317923173
5.39873802
4.950590366
4.906844512
5.485514692
6.109589752
5.514380797
4.303656151
5.326441465
5.373307476
5.114636957
4.656756263
5.403922642
4.510492483
5.273601015
6.236637473
5.271028807
5.059299883
4.777076608
4.93831546
6.273137862
6.240909519
5.156935184
6.030451259
5.298240193
5.577608865
5.49128873
4.793203128
5.332502984
5.10291686
5.457527735
6.334525989
4.942737795
5.568544121
5.250952845
5.983586797
4.954309641
6.463477604
4.732357663
6.037402927
5.597743727
5.331692069
6.167456514
4.964563396
6.289543168
6.107915441
5.184420324
4.020979394
4.896762703
5.86244082
5.42942532
5.609592685
4.664392056
4.819884355
5.384819851
5.656988046
5.16909969
5.246251947
5.426005671
6.172798762
5.062106044
6.532298473
5.049105071
4.986968524
4.897980874
4.800222535
5.152805427
4.160631511
5.13863136
5.156458375
6.018644695
5.577565627
4.971942339
5.364593977
5.2754329
4.906816511
5.250975944
5.587043831
5.396255513
4.995753173
4.951744652
5.612117671
4.654669263
5.809395168
5.878358696
5.668911055
5.352763656
5.371607813
6.022034402
4.958985073
5.890397919
4.878328064
4.62548219
5.72443032
4.616454611
4.458032781
5.513707108
6.224884646
4.83410909
4.831992897
5.286073616
3.694609081
4.689080394
5.988927157
5.404426798
4.617531446
5.216245649
5.503770556
5.409109034
5.386711084
5.260133884
4.983777841
5.381428225
5.73963618
5.421328691
5.44420959
5.474799872
5.539656758
5.558064799
5.924067209
5.76007574
5.851990767
5.668647041
5.183793237
5.636777022
5.022742696
5.601335457
6.046057781
5.581262644
5.406696425
5.907871263
6.512336601
5.546972577
6.076504627
5.224183173
5.270022293
5.496443829
5.686998681
5.387106981
5.328265923
5.37085591
4.690150937
4.649274126
5.36320368
4.451376429
5.253035328
5.297615395
5.207434522
6.13070681
8.37895319
8.309156296
4.859274035
4.92449865
5.472461127
4.890826864
5.750329737
6.380703301
7.78122062
4.847597011
4.568178926
4.259936032
4.305968732
6.224671708
7.873788979
8.390568077
5.00690421
5.11678264
5.069140848
5.371426325
5.157880618
7.430649943
8.213194945
6.704773739
5.292709394
5.927877128
5.031568079
4.393329192
6.130965853
4.915798971
5.101875734
5.211502504
4.323900277
5.212935228
6.453271757
5.430730135
5.957914356
6.114182102
5.373817431
5.783865908
5.868579237
6.346075412
5.77815016
5.692830399
5.804592173
6.242749482
7.908783001
6.446353823
5.763605175
6.18995967
5.933993267
5.170493364
5.47557364
5.110005663
5.13902455
5.62804
5.181505767
4.242079105
5.275261081
5.2202966
4.478719739
5.579623184
5.548126907
5.681569626
7.086243784
5.150960151
5.505316403
7.249538375
5.342850365
5.87595679
6.221805227
5.541801313
6.044070304
5.650948969
4.755239413
5.137952112
5.091440357
5.067975238
6.156732112
5.131245193
6.296143447
5.646756195
5.386448708
5.184375526
6.076758409
5.671239162
6.767399306
5.445067836
5.317173076
5.608978122
5.401086578
5.730233013
5.547847022
5.794709776
5.892381666
5.892374576
6.183011837
6.810102899
7.1396715
6.066811821
5.400482467
6.254194009
5.431239265
4.494277779
5.276141283
4.988994739
5.275362014
5.40571799
5.644041266
5.003549994
4.92931011
5.540312833
5.460367423
5.540164222
5.431679864
4.979133519
6.154329267
5.843424762
5.454225697
5.864821615
5.418944726
5.06221498
5.084573972
4.806950641
4.805857749
6.441116505
5.366842148
5.729596661
5.518188014
5.543620194
5.155823143
5.548365474
5.251355717
5.648630365
5.078791187
5.241843746
5.44303518
5.430636116
5.342569678
5.750524028
5.454884917
4.789431526
4.957328294
4.676128741
4.563013141
4.235662055
5.15303292
5.232605111
4.200116087
4.764727934
4.913025547
4.8477608
4.619972549
4.561041321
5.214651793
5.025943174
5.715788644
4.765692761
4.738707427
4.850594225
4.894207892
5.510053752
4.840109442
5.712138503
4.496516191
5.145882861
4.798249688
6.406086605
5.031042431
5.672115046
6.22659474
4.807603805
5.425056842
3.609233803
5.769720849
5.272120232
5.74670325
4.310127982
4.829212013
5.479023879
4.53437217
4.029761133
4.919812695
5.019851519
5.144784346
5.377685727
5.377685727
4.301713275
4.820585014
4.254757552
4.348451552
5.529661049
5.530102295
6.41612199
5.408413865
4.959866947
4.953528749
5.688917882
3.935996817
4.818164299
5.101220541
4.732747518
5.697086124
5.143183995
4.482470073
5.20292555
4.895051149
4.955841909
5.093424783
4.941296625
5.518793928
4.462947372
4.599034018
4.797302219
5.383971102
5.333817852
4.550293495
4.843761254
4.997864887
4.767113254
4.478935597
5.334644568
5.070147614
4.769096774
4.530287198
4.821232194
5.444209438
6.856697466
5.615399221
4.823089545
5.122355906
4.819960559
4.647721483
5.499080294
5.409178196
5.530693479
5.844894892
5.94446557
5.363105738
6.439235742
5.107411234
4.778908
5.994842443
5.904210285
4.658516746
5.149947896
5.033742966
5.481603014
5.162112408
5.539414589
6.160827123
5.147945344
8.707738434
6.917031914
6.275203756
5.429185185
4.967067902
4.948176867
4.883504298
4.125077254
4.192091237
4.489955712
4.940291936
5.023750637
6.026811385
5.268785291
4.499428261
5.273209486
5.590555736
4.18802077
4.640955865
5.463736054
5.193174702
5.711185026
4.536939878
8.210019996
6.251967692
5.268565584
5.115034883
4.865861225
4.009641283
4.908310485
5.300675404
5.095916227
5.465369914
5.293224103
5.079572937
4.124234994
6.227387689
5.67101127
4.939023461
4.917332034
4.900744753
4.725416645
4.830916299
4.451898234
4.590034327
5.768822511
5.222540788
6.404663735
5.131432478
5.159229758
4.386331682
5.241867799
6.108647586
6.726403937
5.012762207
5.208057594
4.77233781
4.623859018
5.213720473
5.05469342
4.51860331
4.913719806
6.058528028
5.205706619
4.447498859
4.78412742
5.526214407
4.622031345
5.404310953
5.500952372
5.034367317
5.01571311
4.36562844
4.249382418
5.24985923
5.280516047
4.833922759
4.503118818
5.888143326
4.718058072
6.06606957
5.689489772
5.171447735
5.493445108
5.66862919
4.312726211
5.586878459
4.957209901
5.180295154
4.943830301
5.097161766
5.117917528
4.666561341
5.815687496
5.405266526
6.165271234
5.280447376
5.507660015
5.618353297
6.678715336
6.199052336
6.390943305
5.666649707
5.639784128
5.635100386
6.040467657
4.774393318
4.946884323
6.101892655
5.406679058
4.634958695
5.927895777
4.54498268
5.583920384
4.374867569
5.466704473
6.011113866
5.370691171
4.4791024
4.297015244
4.960861456
4.625440838
5.089158597
4.801894758
4.832535615
4.465139354
5.429230844
5.032610157
6.760926562
5.56212689
5.584875858
5.597019057
6.470291311
5.9901217
6.028284535
6.340881034
6.22133986
6.156834431
6.341526256
5.497048647
6.657445611
5.668177138
5.274759116
5.207750403
5.641801784
5.834774391
5.927215576
5.198327162
5.675781854
5.157224624
5.608992192
5.482116268
5.758083484
5.989935555
5.643306544
5.759842742
6.493028506
6.803836623
7.104557724
5.945094016
5.316584494
6.482529216
5.339873225
5.255956083
5.159982617
6.287313746
4.644562332
5.961544331
5.2877954
4.501010378
4.988869753
5.676025497
4.98480085
5.971296213
5.231891676
4.936248217
5.881657041
5.174992779
4.372013213
5.649926685
5.703702747
5.356122454
4.923347838
5.262901999
6.698064652
5.552978819
4.828475269
4.427064487
5.43511803
5.25545395
5.320122861
5.721860779
4.933089636
5.772125583
5.593246196
6.152130046
4.650101299
4.563772438
5.46089641
4.956319701
7.172978357
4.494716792
4.83809439
5.369580214
4.934980781
5.912423236
4.482453994
5.097984802
4.45771125
5.605441044
4.71546353
5.240903355
5.301945803
4.796524171
5.835044501
5.944727195
5.249985486
6.026505021
4.998660676
5.540556989
5.343302305
5.27296589
5.977786213
4.965644063
5.97454271
5.65163935
5.812343542
6.036678288
5.423098527
5.133416256
5.747485984
4.648728617
4.758096742
5.413853594
3.900123046
6.350482361
5.206084381
4.621084735
4.900093061
4.714924357
5.358225781
5.759353035
3.873613253
6.469069386
4.793362338
5.153102173
4.974477164
5.937738388
4.838284844
4.223830268
3.98253823
4.759984371
4.57949218
5.198005727
5.265705574
5.22885897
5.204068956
6.210246855
5.205499637
6.684203389
6.019271861
5.787480444
6.152728951
5.548561543
5.521342658
5.627984922
5.220491674
5.243154392
5.409674223
5.912624478
6.069286267
5.641841109
5.664728885
5.63607506
5.569735661
6.325433426
5.690717171
5.185648262
5.262878166
5.510817962
6.170885984
5.58268447
5.728999489
6.363313644
5.800678509
5.233361874
5.733205431
6.105551547
5.64671467
4.590959907
5.261775227
5.306429465
4.207878601
4.278321385
4.613303656
4.541751485
5.385031493
5.545242436
4.382425129
6.225824928
